Constellation,RA(deg),Dec(deg),Vmag
Chamaleon,125.16057952578585,-77.48447920000307,4.336999893188477
Circinus,229.37853938357503,-58.80120701859055,4.057000160217285
Circinus,229.41205445474,-63.61046753678,4.848999977111816
Circinus,230.8444033,-59.3207022,4.960000038146973
Circinus,220.62675271705453,-64.97513301263639,3.190000057220459
Columba,94.13806452051917,-35.14051510013389,4.369999885559082
Columba,82.80311450158001,-35.47050660183,3.869999885559082
Columba,87.73996785288541,-35.76830962121,3.119999885559082
Columba,79.37120307901543,-34.89520076723778,4.829999923706055
Columba,89.38420856924668,-35.28328098648139,4.360000133514404
Columba,88.27867343944001,-33.80136321786,4.869999885559082
Columba,88.87464508704001,-37.12068315822,4.960999965667725
Columba,89.78668786934043,-42.815132310185554,3.9600000381469727
Columba,95.5284372868,-33.43639894756,3.8499999046325684
Columba,84.91225429958334,-34.07410971972223,2.6500000953674316
Columba,91.88180343427001,-37.2529192305,4.99399995803833
Coma Berenices,184.08557639106084,23.945407275677496,4.860000133514404
Coma Berenices,197.49702168569598,17.52945526166217,4.320000171661377
Coma Berenices,185.62629746159,25.846157683429997,4.809999942779541
Coma Berenices,186.74706789495997,26.825701704039997,4.959000110626221
Coma Berenices,188.712803409255,22.62920599761361,4.7729997634887695
Coma Berenices,196.79470800944628,27.62473762183611,4.690000057220459
Coma Berenices,197.49702288333333,17.52940456944444,4.800000190734863
Coma Berenices,186.74706789495997,26.825701704039997,4.959000110626221
Coma Berenices,193.3239459409089,21.244947012977285,4.909999847412109
Coma Berenices,184.12555726713,33.06150800630001,4.940000057220459
Coma Berenices,195.06862265967996,30.785022071370005,4.880000114440918
Coma Berenices,197.96830761169255,27.878183974850003,4.25
Coma Berenices,185.17927403996,17.79286875343,4.739999771118164
Coma Berenices,186.60026842789,27.268238835179996,4.949999809265137
Coma Berenices,186.73446876829124,28.268421801423333,4.340000152587891
Coma Berenices,192.9246673736,27.54071250467,4.940000057220459
Coma Berenices,185.62629746159,25.846157683429997,4.809999942779541
Corona Australis,286.6050611831375,-37.06327565248666,4.53000020980835
Corona Australis,287.08737371518,-40.49669798013,4.571000099182129
Corona Australis,271.70788799921274,-43.42522122291105,4.949999809265137
Corona Australis,287.36808964566666,-37.90447440014084,4.086999893188477
Corona Australis,285.7786534732605,-42.09510566608805,4.724999904632568
Corona Australis,287.5073196896108,-39.3407926854625,4.09499979019165
Corona Australis,284.68076131022,-37.10732798126,4.849999904632568
Corona Australis,286.60462559313515,-37.06344170144111,4.210000038146973
Corona Australis,278.37577405682,-42.31250823975999,4.613999843597412
Corona Borealis,237.39852915443004,26.068392863920003,4.630000114440918
Corona Borealis,234.84447017954,36.63581105988,4.979000091552734
Corona Borealis,239.3968808417421,26.877879625768056,4.130000114440918
Corona Borealis,237.8080470598467,35.65738158087722,4.820000171661377
Corona Borealis,245.52426610955004,30.8919959578,4.848999977111816
Corona Borealis,231.95730858154167,29.10569295567611,3.680000066757202
Corona Borealis,233.23242559618697,31.359132267070578,4.130000114440918
Corona Borealis,233.67195203403162,26.714685000024716,2.240000009536743
Corona Borealis,242.2429538510379,36.490870568733335,4.730000019073486
Corona Borealis,240.36068716353998,29.851060946760004,4.9710001945495605
Corona Borealis,235.68570560833336,26.295634380555555,4.050000190734863
Corona Borealis,233.23242950000002,31.359143102777782,4.300000190734863
Corona Borealis,230.80127230988055,30.287825023864578,4.980000019073486
Corvus,187.46606318416667,-16.515431261666667,2.940000057220459
Corvus,188.01761000770085,-16.196005170938612,4.294000148773193
Corvus,183.95154503737683,-17.541930457603193,2.5799999237060547
Corvus,182.53116909375,-22.6197672175,2.9800000190734863
Corvus,188.59681217680625,-23.39676021620222,2.640000104904175
Corvus,182.10340531836874,-24.728875596671113,4.010000228881836
Crater,164.94360481576166,-18.298786220615558,4.070000171661377
Crater,171.15246338381002,-10.85932652882,4.802000045776367
Crater,174.17045502168125,-9.802222701550557,4.672999858856201
Crater,171.22051506674293,-17.684011879005833,4.059999942779541
Crater,176.19073323219,-18.3506763721,4.705999851226807
Crater,167.91449465302,-22.82584804833,4.448999881744385
Crater,169.8351972980717,-14.778539835960277,3.559999942779541
Crux ,186.64956666666671,-63.09909166666667,1.2799999713897705
Crux ,181.08008365343,-63.165699073649996,4.716000080108643
Crux ,191.40854861858,-60.98132118807,4.685999870300293
Crux ,186.65184166666666,-63.09952222222222,1.5800000429153442
Crux ,186.62867882836,-63.12223531887,4.822000026702881
Crux ,193.66326137584585,-59.146702561968894,4.6020002365112305
Crux ,193.64843442152753,-57.17792469914083,4.039999961853027
Crux ,190.48570492647,-59.68582067903,4.940000057220459
Crux ,181.72040893237084,-64.61373070048556,4.136000156402588
Crux ,183.78632699611498,-58.748924076838335,2.752000093460083
Crux ,185.3400338906829,-60.40114813057249,3.569999933242798
Crux ,187.79149837560794,-57.11321345705891,1.6399999856948853
Crux ,191.93028656195293,-59.68877199622606,1.25
Crux ,191.59464352716373,-56.488815491873886,4.619999885559082
Crux ,180.75625269311038,-63.31292865802249,4.320000171661377
Crux ,193.66326137584585,-59.146702561968894,4.6020002365112305
Crux ,184.60934197714997,-64.0030853698,4.050000190734863
Crux ,184.60934197714997,-64.0030853698,4.050000190734863
Crux ,186.62867882836,-63.12223531887,4.822000026702881
Cygnus,316.65038930690423,47.648403390030836,4.513999938964844
Cygnus,318.23410828951364,30.226898680620003,3.2100000381469727
Cygnus,314.2934113771354,41.16713095223666,3.940000057220459
Cygnus,326.03574304666546,28.74262986181361,4.699999809265137
Cygnus,303.4079509877,46.74132267168,3.799999952316284
Cygnus,292.4264926137313,51.729777922052214,3.755000114440918
Cygnus,311.852240262079,36.49071491221397,4.539999961853027
Cygnus,294.84419130185,30.153321466460007,4.672999858856201
Cygnus,299.07654932216917,35.08342288549805,3.880000114440918
Cygnus,303.32522443319004,46.815675264430006,4.818999767303467
Cygnus,312.2345483006,46.11413434584,4.860000133514404
Cygnus,313.31149497037376,44.38726329637638,4.769999980926514
Cygnus,304.4466748889122,38.03293031463083,4.820000171661377
Cygnus,298.96567047159,38.48671912339001,4.946000099182129
Cygnus,325.52358608290837,51.18962768180972,4.659999847412109
Cygnus,292.68031501400833,27.959673631221666,3.0799999237060547
Cygnus,297.64133892931045,32.91404875869277,4.239999771118164
Cygnus,325.52358608290837,51.18962768180972,4.659999847412109
Cygnus,319.3539677916984,39.394679733096666,4.239999771118164
Cygnus,303.86801755120007,47.71422609236,3.9800000190734863
Cygnus,311.79480143804,34.37412250475,4.929999828338623
Cygnus,305.5570909820834,40.25667915638889,2.2300000190734863
Cygnus,294.1105544656875,50.22110138999945,4.480000019073486
Cygnus,323.4952210208759,45.59183890429417,4.019999980926514
Cygnus,316.2327497346355,43.92785334950944,3.7300000190734863
Cygnus,314.95647551979,47.52093437401,4.75
Cygnus,292.68035069583334,27.959692797222218,3.200000047683716
Cygnus,291.03157650551003,29.62133556921,4.9770002365112305
Cygnus,310.35797975307673,45.280338806527574,1.25
Cygnus,296.24365384430797,45.13081463141527,2.869999885559082
Cygnus,318.6978855112871,38.04531781602413,3.7300000190734863
Cygnus,307.51475394137,48.95156682478001,4.935999870300293
Cygnus,302.35674608797,36.839620544,4.929999828338623
Cygnus,305.96505748844504,32.190133789770556,4.440000057220459
Cygnus,319.47952439516996,34.8968959621,4.420000076293945
Cygnus,311.85221497811966,36.49069443250668,4.760000228881836
Cygnus,303.3494419308304,56.567723135216944,4.270999908447266
Cygnus,289.27570134506874,53.36845827781306,3.759999990463257
Cygnus,307.34889805590217,30.368555292302222,4.010000228881836
Cygnus,296.06918833997,37.35435615083999,4.88700008392334
Cygnus,326.69837408038626,49.309570627924444,4.179999828338623
Cygnus,311.41563797232584,30.719714539576106,4.230000019073486
Cygnus,308.47578371563,35.250844179679994,4.636000156402588
Cygnus,323.6941119390901,38.53406678887999,4.909999847412109
Cygnus,298.98074454629995,58.84596862979999,4.960000038146973
Cygnus,303.63346814201,36.80630580809,4.989999771118164
Cygnus,311.5528011535109,33.97032834364584,2.4800000190734863
Cygnus,303.4079509877,46.74132267168,3.799999952316284
Cygnus,292.9430076608333,34.452968734166674,4.71999979019165
Delphinus,311.66458259986,16.124293954090003,4.25
Delphinus,309.3872554152033,14.5950887473128,3.630000114440918
Delphinus,308.82723418833285,14.674214985013055,4.646999835968018
Delphinus,310.8647231393717,15.074578684846113,4.416999816894531
Delphinus,311.66192102518005,16.124128271850005,4.960000038146973
Delphinus,308.3032202662688,11.303266387445278,4.03000020980835
Delphinus,309.9094984815371,15.912160008943609,3.799999952316284
Dorado,68.49907161292998,-55.04497896378182,3.2799999713897705
Dorado,76.37773197557,-57.47270469412,4.708000183105469
Dorado,86.19320831979958,-65.73549809975806,4.360000133514404
Dorado,83.40631655411002,-62.48982679379999,3.759999990463257
Dorado,78.43939878111,-67.185258274,4.801000118255615
Dorado,88.52522743824083,-63.08978028735111,4.659999847412109
Dorado,64.00661092702002,-51.48664797621,4.199999809265137
Draco,268.38220642831584,56.87264192915222,3.75
Draco,283.30646246503,50.70822056539,4.920000076293945
Draco,211.09732332021127,64.3758696175675,3.680000066757202
Draco,144.2720324125,81.32638087305554,4.255000114440918
Draco,276.49640400057,65.56348092883,4.822999954223633
Draco,246.99589402111,68.76813708627,4.948999881744385
Draco,172.8509236429992,69.33107573011195,3.8499999046325684
Draco,250.22966451006923,64.58904568811278,4.8420000076293945
Draco,251.32442288184004,56.78189999046,4.836999893188477
Draco,269.15154117862437,51.48889561763423,2.2300000190734863
Draco,262.60817373291667,52.30138870861111,2.809999942779541
Draco,264.2378929486479,68.75796709276833,4.769999980926514
Draco,158.77287640462004,75.71290185511,4.853000164031982
Draco,273.47430336072415,64.39728493338667,4.986999988555908
Draco,300.7044618618392,67.87356411482388,4.5
Draco,245.997859702,61.51420976085001,2.740000009536743
Draco,288.88743875065006,73.35552175418,4.449999809265137
Draco,275.1893010132354,71.33781941082947,4.21999979019165
Draco,293.08995920775044,69.66117661255723,4.679999828338623
Draco,254.00704653971047,65.13480466274389,4.880000114440918
Draco,231.23239085120377,58.966065864404726,3.2899999618530273
Draco,290.1670477892996,65.71453186921029,4.590000152587891
Draco,240.4722707483108,58.56525053776528,4.0
Draco,265.48359320893996,72.14886878277,4.550000190734863
Draco,257.1966155398917,65.71464532697362,3.1700000762939453
Draco,297.04312691249004,70.26793029824,3.9100000858306885
Draco,288.1387557204383,67.66153865705445,3.069999933242798
Draco,278.14384413886006,57.04559604823001,4.761000156402588
Draco,188.68341369812998,70.02177924793,4.946000099182129
Draco,275.2640939542736,72.73284772361531,3.5799999237060547
Draco,239.4476694281,54.74976377222,4.960000038146973
Draco,207.85796514593545,64.72328127628585,4.659999847412109
Draco,188.37059715356,69.78823885895,3.890000104904175
Draco,187.52775831911003,69.2011039547,4.949999809265137
Draco,282.80039310189,59.38835014726,4.636000156402588
Draco,265.48749999999995,72.15277777777779,4.579999923706055
Draco,283.59938282556004,71.29719626537,4.814000129699707
Equuleus,317.5854169671501,10.13158110216,4.679999828338623
Equuleus,318.9559881968775,5.247891952405833,3.933000087738037
Equuleus,318.6200637820834,10.006979410555555,4.489999771118164
Eridanus,57.14947508013001,-37.62014329154,4.71999979019165
Eridanus,64.47359333520666,-33.79834789118277,3.559999942779541
Eridanus,69.5450984044371,-14.30402789671278,3.869999885559082
Eridanus,44.56531815678001,-40.30467763811,3.180000066757202
Eridanus,62.96641270133918,-6.837579624323332,4.026000022888184
Eridanus,56.53556341675,-12.101588482009998,4.420000076293945
Eridanus,76.96239535462041,-5.086496983969999,2.7899999618530273
Eridanus,44.56834883088,-40.30469619625,4.110000133514404
Eridanus,49.87916936539667,-21.757865396989718,3.700000047683716
Eridanus,41.275828336206246,-18.572622827755275,4.460000038146973
Eridanus,28.989415693558758,-51.60887759053111,3.7100000381469727
Eridanus,54.27365848581001,-40.2746603362,4.579999923706055
Eridanus,39.9498970861,-42.89181086204,4.75
Eridanus,59.50735758877376,-13.508514805984444,2.940000057220459
Eridanus,53.23268537982793,-9.458260970518056,3.7300000190734863
Eridanus,58.572924194970014,-2.9547332574099996,4.699999809265137
Eridanus,56.712030494374176,-23.249722802974723,4.199999809265137
Eridanus,40.166811874223335,-39.855376525024454,4.116000175476074
Eridanus,73.2236224421217,-5.452696320709445,4.400000095367432
Eridanus,49.9818788009275,-43.069781996785,4.269999980926514
Eridanus,69.079757993915,-3.352460484701945,3.927999973297119
Eridanus,53.44698288227084,-21.63288447691278,4.25
Eridanus,45.597913996759175,-23.624471723482227,4.090000152587891
Eridanus,44.10687184660001,-8.8981434724,3.869999885559082
Eridanus,77.28660023210293,-8.754083776334722,4.269999980926514
Eridanus,67.96945262190002,-0.04401106574,4.895999908447266
Eridanus,34.12744204857083,-51.512165163000276,3.569999933242798
Eridanus,59.98118236640001,-24.01621588763,4.659999847412109
Eridanus,48.958440358920015,-8.81973238362,4.800000190734863
Eridanus,71.37563095050253,-3.2546598112747223,4.0
Eridanus,75.35977409316334,-7.173964786441112,4.809999942779541
Eridanus,52.65440965782083,-5.075147980387778,4.724999904632568
Eridanus,68.37730105433,-29.76649184907,4.510000228881836
Eridanus,42.75969629853376,-21.00401153253444,4.769999980926514
Eridanus,57.149488506036484,-37.620150403529834,4.269999980926514
Eridanus,55.708562114702914,-37.313516819271946,4.583000183105469
Eridanus,58.57292416856885,-2.9547342990259793,4.449999809265137
Eridanus,66.00919305988,-34.01684951183,3.9600000381469727
Eridanus,63.81799841247709,-7.652869660838334,4.429999828338623
Eridanus,69.54510425416667,-14.303983152777779,3.890000104904175
Eridanus,68.88765817174708,-30.562342037091394,3.819999933242798
Eridanus,36.74634213164126,-47.70384065879168,4.25
Eridanus,57.363526079037086,-36.20025674197,4.170000076293945
Eridanus,58.427926484400004,-24.61222817154,4.623000144958496
Eridanus,49.592125613118334,-22.511104284283615,4.875
Eridanus,55.812085574812926,-9.763391932194168,3.5399999618530273
Eridanus,24.42852283333334,-57.236752805555554,0.46000000834465027
Eridanus,63.59869957523001,-10.25628346171,4.900000095367432
Eridanus,70.11046426124,-19.67149187359,4.300000190734863
Eridanus,74.98223662798,-12.53741678567,4.769999980926514
Fornax,38.4612562412,-28.232337658359995,4.960000038146973
Fornax,55.5620939168,-31.938362275279996,4.9730000495910645
Fornax,48.01887418326376,-28.987621986758608,3.9800000190734863
Fornax,42.27257876772,-32.405897779689994,4.460000038146973
Fornax,31.12268982338917,-29.296804696866115,4.690000057220459
Gemini,113.64947163976585,31.88828221646326,1.5800000429153442
Gemini,113.98062505905001,26.8957444986,4.059999942779541
Gemini,112.27799528660327,31.784549252299783,4.179999828338623
Gemini,103.66099228198794,13.177845317954445,4.715000152587891
Gemini,109.52324549807001,16.54038599479,3.559000015258789
Gemini,91.03006433050545,23.26334447236106,4.150000095367432
Gemini,115.82803204470963,28.8835088440125,4.289999961853027
Gemini,113.65041855000001,31.888491991666665,3.0
Gemini,99.42796042942895,16.399280426663772,1.9199999570846558
Gemini,100.98302979662667,25.131127192367778,2.9800000190734863
Gemini,116.11184921750544,24.397996469691666,3.569999933242798
Gemini,100.99702978194,13.22799990159,4.489999771118164
Gemini,93.71935536055375,22.506787327170834,3.2799999713897705
Gemini,107.78487630737042,30.24516376985388,4.420000076293945
Gemini,116.32895777437876,28.02619889009357,1.1399999856948853
Gemini,106.02721349362086,20.570298465267225,3.7899999618530273
Gemini,118.37420066092002,26.765781406390005,4.9629998207092285
Gemini,113.64942845000002,31.88827619166667,1.899999976158142
Gemini,120.87958206382004,27.794350812640005,4.936999797821045
Gemini,101.32235202269875,12.895594959796389,3.359999895095825
Gemini,103.19724526067462,33.96125676049195,3.5999999046325684
Gemini,110.03072735754377,21.98230404962861,3.5299999713897705
Gemini,114.79139442639001,34.58430633086,4.900000095367432
Gemini,111.4316485038096,27.79807970844639,3.7899999618530273
Gemini,95.74011192619564,22.513582745904277,2.869999885559082
Gemini,97.24077555916666,20.212134895555558,4.139999866485596
Gemini,116.53103507766,18.5099981036,4.869999885559082
Grus,346.71970605831996,-43.52035584987,4.400000095367432
Grus,340.66687612556166,-46.884576444824646,2.109999895095825
Grus,340.87490106367,-41.41434552536389,4.835000038146973
Grus,346.7197102613236,-43.52035714808552,4.331999778747559
Grus,328.48215125261004,-37.36487221701779,3.009999990463257
Grus,337.31739147484666,-43.49556159542195,3.9700000286102295
Grus,337.4393047889026,-43.749218877369444,4.110000133514404
Grus,347.5897011042054,-45.246709468953334,3.877000093460083
Grus,341.40784143152,-53.50011986995,4.8460001945495605
Grus,333.90382843591004,-41.34676263147,4.797999858856201
Grus,345.22003148243,-52.75411085788,4.114999771118164
Grus,331.528686723905,-39.543353005568605,4.458000183105469
Grus,332.0582696960912,-46.96097438191952,1.7100000381469727
Grus,342.13874192297004,-51.31686481202,3.4660000801086426
Hercules,250.31919789825204,31.60458387836,2.880000114440918
Hercules,242.19240090854007,44.93490593204,4.269999980926514
Hercules,260.92056070213,37.14592402665001,4.510000228881836
Hercules,275.07464556921,21.961296409390005,4.960000038146973
Hercules,258.7579607430355,24.839206966655976,3.130000114440918
Hercules,258.76180935986537,36.80916154895945,3.180000066757202
Hercules,255.78279625863996,14.091948331689998,4.980000019073486
Hercules,250.32150433146228,31.602718703799262,2.799999952316284
Hercules,248.52576011027003,42.43700948629999,4.196000099182129
Hercules,271.86976770227,43.46188958443,4.997000217437744
Hercules,271.8856296342288,28.762491065638883,3.8269999027252197
Hercules,272.1895496947258,20.81455682891472,4.3470001220703125
Hercules,238.16892103821047,42.45151746635472,4.619999885559082
Hercules,255.0723889947846,30.926404226060278,3.9200000762939453
Hercules,240.69957424293,46.03670386587,4.709000110626221
Hercules,272.97565259927,31.40534897706,4.96999979019165
Hercules,281.75514297006,18.18151606222,4.360000133514404
Hercules,252.30923790704,45.98331948357001,4.826000213623047
Hercules,245.48006092827794,19.153128540107776,3.759999990463257
Hercules,247.55500134036882,21.489610745563056,2.7699999809265137
Hercules,269.44119030886577,29.24787944585528,3.700000047683716
Hercules,258.66188642083335,14.390371047222223,3.3299999237060547
Hercules,256.34454343007,12.740826493930001,4.870999813079834
Hercules,264.8661954084492,46.006331382789725,3.799999952316284
Hercules,262.68462425402,26.110645612289996,4.409999847412109
Hercules,242.01885684482002,17.04697752909,4.99399995803833
Hercules,250.7240206060716,38.922254919646385,3.5
Hercules,281.4155236636863,20.54630919062889,4.190000057220459
Hercules,249.68685420526998,48.92834232506,4.900000095367432
Hercules,252.30924255689325,45.98332279092482,4.822999954223633
Hercules,260.92060052375007,37.14594279138889,4.170000076293945
Hercules,270.37670283904,21.59578115066,4.829999923706055
Hercules,259.33153256206003,33.10010232779,4.800000190734863
Hercules,266.6147804003271,27.720711383034715,3.4200000762939453
Hercules,283.6870207897501,22.645075413740003,4.599999904632568
Hercules,269.063254061383,37.250536666711376,3.880000114440918
Hercules,275.924540442535,21.769752669179447,3.8399999141693115
Hercules,248.15121657886672,11.488041151238058,4.849999904632568
Hercules,259.41772165855,37.291506287580006,4.650000095367432
Hercules,270.0142354889601,16.750917942879997,4.670000076293945
Hercules,269.62562336379244,30.189274347854443,4.409999847412109
Hercules,244.93515332506078,46.31336170425528,3.869999885559082
Hercules,246.35397780919004,14.033267242409998,4.579999923706055
Horologium,44.699151599690005,-64.07128716789,4.968999862670898
Horologium,62.71071135790835,-41.99364277524639,4.929999828338623
Horologium,63.50047592756918,-42.29436854309194,3.859999895095825
Hydra,136.49320743567,5.09232602999,4.980999946594238
Hydra,199.73040703832623,-23.171514006915,3.0
Hydra,130.43056736143,-15.943385354709998,4.866000175476074
Hydra,130.00613100331,-12.47537472912,4.968999862670898
Hydra,140.1208955833592,-9.555703357048891,4.810999870300293
Hydra,132.1082111848521,5.837812490561667,4.336999893188477
Hydra,159.38863730625002,-13.384542478611111,4.820000171661377
Hydra,141.89684459585948,-8.658599531745583,1.9700000286102295
Hydra,202.42825066102748,-23.28131989694222,4.96999979019165
Hydra,215.77405781325,-27.754017252160004,4.75
Hydra,141.82671876496,-22.343727089549997,4.690000057220459
Hydra,178.22717037500004,-33.908135200000004,4.690000057220459
Hydra,147.86947907884206,-14.846628713346947,4.110000133514404
Hydra,148.71751874799,-19.00933885796,4.940000057220459
Hydra,173.25047887756918,-31.857624437632783,3.5399999618530273
Hydra,222.57211788284,-27.960361231049998,4.409999847412109
Hydra,130.80614897336292,3.3986618893297225,4.300000190734863
Hydra,159.64561530687004,-16.87656518643,4.9029998779296875
Hydra,142.99552477361001,-1.1846713524799999,4.547999858856201
Hydra,197.26360823084,-23.11804386646,4.934000015258789
Hydra,166.33292728684003,-27.293624097650003,4.9120001792907715
Hydra,129.68932270518832,3.3414351882730555,4.429999828338623
Hydra,178.22717286745728,-33.90812977808355,4.28000020980835
Hydra,130.91822701949124,-7.233728474508057,4.625
Hydra,142.28721402546003,-2.76893945431,4.599999904632568
Hydra,156.52260893978251,-16.836288604756664,3.809999942779541
Hydra,162.40620105560293,-16.193647060365556,3.109999895095825
Hydra,145.32086129214542,-23.591514310302497,4.760000228881836
Hydra,139.94325689479,-11.9748527477,4.769999980926514
Hydra,145.5600675122075,-23.915567234340557,4.940000057220459
Hydra,152.6470357548103,-12.3541274788236,3.609999895095825
Hydra,126.41513277136586,-3.9064272186819444,3.9000000953674316
Hydra,159.30718604895003,-27.41263553281,4.889999866485596
Hydra,144.6137022018196,4.649292767776666,4.679999828338623
Hydra,175.0532896415775,-34.74465833354389,4.699999809265137
Hydra,144.96400613436165,-1.142810731513889,3.9100000858306885
Hydra,131.59393502428003,-13.54772364866,4.320000171661377
Hydra,131.6938009684597,6.4188015227537685,3.380000114440918
Hydra,151.2811233782767,-13.064626493003058,4.5879998207092285
Hydra,211.5929083480029,-26.68236157673806,3.2799999713897705
Hydra,148.55132004203,-25.932330043420002,4.880000114440918
Hydra,129.41403113663003,5.70378776223,4.13100004196167
Hydra,133.84844248935084,5.945565210399724,3.0999999046325684
Hydra,217.04344677625335,-29.49163799299278,4.96999979019165
Hydrus,29.692244097588343,-61.56982215319751,2.8399999141693115
Hydrus,56.80975276363666,-74.2389628753575,3.259999990463257
Hydrus,41.38597654264001,-67.61661676408,4.820000171661377
Hydrus,28.73388101983,-67.64730317084,4.684999942779541
Hydrus,6.437793155022281,-77.25424611998604,2.7899999618530273
Hydrus,42.61858164667001,-75.06694825974,4.742000102996826
Hydrus,35.43725985508,-68.65941858958,4.090000152587891
Hydrus,39.89734019763959,-68.26694668466418,4.0960001945495605
Indus,330.8402234423433,-56.785978554364995,4.690000057220459
Indus,309.3918007182826,-47.29150144924972,3.109999895095825
Indus,329.47947306208334,-54.99257611805555,4.400000095367432
Indus,313.7024920504804,-58.45414476248056,3.6500000953674316
Indus,312.37067736336,-46.2268269802,4.881999969482422
Indus,319.96662273615,-53.44942607516,4.482999801635742
Indus,311.0097249181371,-51.92097035308806,4.494999885559082
Lacerta,335.89009713996586,52.22904671718861,4.440000057220459
Lacerta,343.00847439764004,43.31241718256,4.938000202178955
Lacerta,340.1285769793592,44.27630746036666,4.460000038146973
Lacerta,337.6219195581225,43.12337646048139,4.511000156402588
Lacerta,344.10832662542003,49.73354408009,4.940000057220459
Lacerta,339.3434079935155,51.54512102229361,4.630000114440918
Lacerta,337.8229225889383,50.28249164252277,3.7699999809265137
Lacerta,333.46969795057,39.7149246777,4.489999771118164
Lacerta,336.1291312202,49.47639182907,4.579999923706055
Lacerta,337.3826173137183,47.706905899615,4.369999885559082
Lacerta,339.815327655,39.050269764444444,4.880000114440918
Lacerta,333.9924037482759,37.74873522918861,4.150000095367432
Lacerta,335.25644708706545,46.53656977961028,4.539999961853027
Lacerta,339.815327655,39.050269764444444,4.880000114440918
Leo,142.93012390931915,22.967981285818055,4.309999942779541
Leo,163.90331907809252,24.749717296514444,4.320000171661377
Leo,166.25428253551706,7.336006702587223,4.619999885559082
Leo,169.16541573374084,-3.6516032084566667,4.449999809265137
Leo,152.09296243828146,11.967208776100023,1.399999976158142
Leo,151.83313496465667,16.762663324555,3.4100000858306885
Leo,165.45698452281044,-2.4845904574794444,4.75
Leo,146.46280673687792,23.77425377711222,2.9800000190734863
Leo,177.2649097559102,14.572058064829658,2.130000114440918
Leo,170.98105513292123,10.52950625196611,4.010000228881836
Leo,150.05335839433044,8.044219645808056,4.699999809265137
Leo,154.17256318434792,23.417316988991107,3.4100000858306885
Leo,151.9761254861525,9.997506874934166,4.380000114440918
Leo,168.52708926588556,20.523718139047475,2.5299999713897705
Leo,163.90333897648003,24.74972842488,4.4770002365112305
Leo,165.18667509734001,6.1014452203,4.9770002365112305
Leo,165.14019643034,3.6174978845,4.8379998207092285
Leo,145.28763405888583,9.89230789622861,3.5199999809265137
Leo,148.19090422359503,26.00695118609,3.880000114440918
Leo,170.2841407467013,6.029321670217778,4.039999961853027
Leo,171.98433134626,2.85626503025,4.942999839782715
Leo,172.57872230205,-3.00349970129,4.769999980926514
Leo,142.98642072335,11.299821799159998,4.9629998207092285
Leo,168.56002362722836,15.429571086424442,3.3499999046325684
Leo,158.20279329541543,9.306584816652224,3.869999885559082
Leo,165.58239860071672,20.179840051333336,4.3979997634887695
Leo,154.99312733272745,19.84148521911754,2.369999885559082
Leo,168.80095164026005,23.09550895620472,4.630000114440918
Leo,176.99639978699486,20.21893056098724,4.519999980926514
Leo,141.16357779905087,26.182324291628607,4.460000038146973
Leo,174.23721152069376,-0.8237499422280555,4.300000190734863
Leo,154.99314359166672,19.841488666666663,1.9800000190734863
Leo Minor,151.85734320951087,35.244695866788895,4.489999771118164
Leo Minor,156.97083166458333,36.707210010555556,4.210000038146973
Leo Minor,156.47839561945167,33.796119199656665,4.7179999351501465
Leo Minor,159.68005337694083,31.976239827446104,4.677000045776367
Leo Minor,143.55575768679003,36.39755806204,4.599999904632568
Leo Minor,163.32787152823545,34.214892133082785,3.8299999237060547
Lepus,91.24637271722001,-16.48443589962,4.929999828338623
Lepus,78.30782095595,-12.94129245532,4.440000057220459
Lepus,78.23292901709002,-16.205463499750003,3.2899999618530273
Lepus,75.35658563567,-20.05191896613,4.885000228881836
Lepus,82.06134536679916,-20.759443885748333,2.8399999141693115
Lepus,89.10122287687544,-14.167699537670277,3.7200000286102295
Lepus,78.07462743943667,-11.86910091103778,4.449999809265137
Lepus,91.53884947064,-14.93525538716,4.663000106811523
Lepus,76.36526836354416,-22.371034487030837,3.180000066757202
Lepus,86.11579423732502,-22.448385487848334,3.5999999046325684
Lepus,87.83040011603667,-20.87909184884028,3.8499999046325684
Lepus,83.18256716166668,-17.82228927222222,2.569999933242798
Lepus,79.89384295078918,-13.176769401368889,4.289999961853027
Lepus,80.11214492073,-21.23976350005,4.729000091552734
Lepus,86.73892235277415,-14.82195015846389,3.5250000953674316
Libra,228.05537605958335,-19.791710893333335,4.539999961853027
Libra,233.8815753993054,-14.789535531785829,3.9100000858306885
Libra,222.75446675218166,-2.29915029439,4.940000057220459
Libra,224.29582868978002,-4.346458683819999,4.489999771118164
Libra,233.54459368393248,-10.06453270847,4.619999885559082
Libra,231.04951580174003,-10.322278854,4.920000076293945
Libra,222.7196378915803,-16.041776519834446,2.75
Libra,238.45640800928922,-16.729297046860832,4.159999847412109
Libra,239.5473677093554,-14.279355863636946,4.869999885559082
Libra,235.07040551090003,-23.81808364893,4.960000038146973
Libra,235.48663508477003,-19.67879299614,4.71999979019165
Libra,229.25172424914248,-9.382914410334685,2.619999885559082
Libra,234.25603706873625,-28.135110461468887,3.5889999866485596
Libra,234.66403956541672,-29.77774877888889,3.6419999599456787
Libra,225.24311792452997,-8.518947335770001,4.929999828338623
Libra,226.01756170570002,-25.28196957961,3.2100000381469727
Lupus,235.670915591825,-34.71040752037056,4.7210001945495605
Lupus,230.78896098434544,-36.85848830557861,4.539999961853027
Lupus,229.45765656610584,-30.14866646634111,4.329999923706055
